,LOC100642539,LOC100642557,LOC100642571,LOC100642576,LOC100642646,LOC100642686,LOC100642694,LOC100642730,LOC100642771,LOC100643532,LOC100643590,LOC100643673,LOC100643686,LOC100643709,LOC100643792,LOC100643926,LOC100644542,LOC100644663,"LOC100644777,LOC100648533",LOC100644917,LOC100644943,LOC100645337,"LOC100645719,LOC100646150",LOC100646253,LOC100646427,LOC100646570,LOC100646731,"LOC100647027,LOC100650883",LOC100647093,LOC100647387,LOC100647436,LOC100647486,LOC100647766,LOC100648085,LOC100648089,LOC100648203,LOC100648256,"LOC100648530,LOC100648994",LOC100648627,LOC100648645,LOC100648813,LOC100648826,LOC100648830,LOC100648836,LOC100649182,LOC100649239,LOC100649251,LOC100649657,LOC100649750,LOC100649882,LOC100650055,LOC100650118,LOC100650126,LOC100650199,LOC100650419,LOC100650528,LOC100650563,LOC100650718,LOC100650881,LOC100650895,LOC100650995,LOC100651026,LOC100651065,LOC100651170,LOC100651175,LOC100651473,LOC100651572,LOC100651879,LOC100651887,LOC100651902,LOC100652002,LOC100652032,LOC100652039,LOC100652215,LOC100652275,NC_015762.1_411,NC_015771.1_11825,NC_015778.1_18507,NW_003565985.1_26226,NC_015769.1_10192,NC_015778.1_18720,NC_015765.1_5591,NC_015770.1_10730,bte-mir-1_MI0001575,bte-mir-9a_MI0001596,bte-bantam_MI0001574_,bte-mir-125_MI0001578,bte-mir-279b_MI0016201,rna5318_UTR3_UTR3,rna20318_UTR3_UTR3,rna9396_UTR3_UTR3,rna1714_UTR3_UTR3,rna11210_UTR5_UTR5,rna20318_UTR5_UTR5,rna5436_UTR5_UTR5,rna3505_UTR5_UTR5,rnd-4_family-489_4_374_TE,rnd-5_family-1522_1806_5325_TE,rnd-5_family-1522_3822_4408_TE,rnd-5_family-1739_1091_2514_TE
LOC100650055,-0.378616244,0.295199572,0.21609237,0.893537707,0.909973988,-0.934633757,0.047984576,0.852943388,-0.052191693,-0.344083973,0.127313764,0.865528506,-0.209961992,-0.864855615,0.867111503,-0.930003073,-0.060211944,0.139590045,0.942472199,0.290285237,0.889181485,0.054709978,0.939678241,0.170218009,0.881712248,-0.207674218,0.881971407,-0.096188612,0.896952391,-0.322258169,0.949475351,0.953081313,0.888518251,-0.278122437,0.145843189,-0.210473747,0.918695915,0.849647125,0.932942262,-0.308642556,0.887778833,0.888665766,0.946370905,-0.005478547,-0.878021393,0.034954223,-0.893579578,-0.921106585,0.833752169,0.19158167,0.940886648,0.909119868,0.86665153,-0.791726764,0.919907321,-0.031283182,0.930087518,0.012511236,-0.172500479,0.909660099,0.861010386,0.243301437,0.908291022,0.391219813,0.861520139,-0.818972053,-0.904201627,0.858631864,-0.910487628,0.916503469,-0.859737185,0.917988632,0.787100933,-0.408405702,0.00404125,-0.28073629,0.544025936,0.365940411,-0.907463759,0.492251533,-0.296365271,0.073992516,-0.293429723,-0.929502311,-0.939636972,-0.920316858,-0.944132471,0.535927795,-0.096051326,-0.923592717,0.221074325,0.436260682,0.004013826,-0.941144278,-0.941582896,0.279479479,0.920882641,0.568469674,0.451535665,0.926088394
LOC100650118,-0.153940662,0.517057857,0.444257388,0.918172942,0.920783916,-0.909208682,0.286012556,0.922892616,0.161703464,-0.110043393,0.351260627,0.925008133,0.020259293,-0.857973129,0.931178103,-0.930310504,0.161409547,0.370807299,0.89668641,0.072260428,0.926599771,0.288388492,0.943065332,0.403074215,0.940104085,0.027916443,0.906879563,0.139560775,0.914751181,-0.089712806,0.914472425,0.932635636,0.932469106,-0.045336693,0.365716993,0.026071991,0.927740264,0.913886485,0.928356633,-0.074097843,0.910583291,0.904280615,0.887345646,0.232884792,-0.921265617,0.269259981,-0.886831257,-0.910008547,0.888037744,0.414313336,0.909119868,0.940289927,0.882815856,-0.785385891,0.95682776,0.196030135,0.946283474,0.243236485,0.067320869,0.929388274,0.877646413,0.474847968,0.929559893,0.179003738,0.869655328,-0.871645591,-0.929160621,0.877551253,-0.948134661,0.905439785,-0.809629378,0.880195231,0.864642661,-0.175352803,-0.210759217,-0.056120377,0.704881111,0.548745038,-0.912896267,0.377690326,-0.382007741,-0.04017837,-0.445559217,-0.959622073,-0.950285571,-0.942797302,-0.940881145,0.704354156,0.142708157,-0.95347776,0.438637296,0.620137875,0.23688343,-0.959476774,-0.933392996,0.457851881,0.947495864,0.377794341,0.256638957,0.92560915
LOC100650126,-0.193158715,0.442129334,0.371933307,0.863278536,0.86867405,-0.865393459,0.220163582,0.858153146,0.107687833,-0.153618551,0.284861134,0.862369852,-0.029558073,-0.81300606,0.867235245,-0.879907787,0.105774713,0.301811551,0.857857636,0.114490585,0.868544156,0.223331427,0.89132073,0.331985707,0.876879192,-0.023451548,0.852538467,0.082118293,0.861488702,-0.134071592,0.872399326,0.88649904,0.87271344,-0.092147472,0.29939726,-0.025398319,0.875627646,0.850842688,0.879095143,-0.119724647,0.856486992,0.852046863,0.851824122,0.169839508,-0.862265696,0.205105188,-0.840274326,-0.863118049,0.828499078,0.344759328,0.86665153,0.882815856,0.831627245,-0.744231784,0.897241914,0.137317488,0.891654035,0.181247517,0.012925437,0.874925493,0.826637687,0.400153057,0.874761772,0.214228892,0.820877999,-0.81333503,-0.873603172,0.826064454,-0.888865418,0.858789225,-0.776425783,0.840567359,0.801448224,-0.215185149,-0.153897666,-0.100618707,0.632699702,0.480366801,-0.8623512,0.381498397,-0.34321359,-0.013842675,-0.389255908,-0.901324242,-0.896613558,-0.887026523,-0.890659598,0.630598989,0.084458356,-0.895562061,0.368860994,0.547669698,0.174784411,-0.903681315,-0.88462176,0.395329712,0.890596244,0.39770463,0.283998135,0.875627298
LOC100650199,0.248756025,-0.324808518,-0.259440622,-0.769946778,-0.779403607,0.788485735,-0.11936322,-0.750271254,-0.025999324,0.216227314,-0.182358018,-0.757550603,0.103134167,0.735104585,-0.760412084,0.793018816,-0.02170781,-0.195220985,-0.788458069,-0.175637336,-0.770445848,-0.123663733,-0.802282858,-0.221874467,-0.770990282,0.099413924,-0.760175342,0.004309357,-0.770604899,0.198111516,-0.79798286,-0.805855221,-0.772033449,0.160402312,-0.196813702,0.101486009,-0.786257975,-0.745578954,-0.793912053,0.185843923,-0.764433374,-0.762819945,-0.787418491,-0.073891273,0.762850964,-0.107026776,0.759638759,0.781674567,-0.728746296,-0.236752101,-0.791726764,-0.785385891,-0.744231784,0.672933683,-0.796478507,-0.048248346,-0.798327518,-0.08671186,0.068030519,-0.782075355,-0.739577631,-0.283753495,-0.781415883,-0.263608319,-0.737210451,0.715613507,0.779145508,-0.738302286,0.788686787,-0.777761289,0.716493979,-0.770217676,-0.696636614,0.271393334,0.067350611,0.165323572,-0.516851,-0.372250209,0.775491049,-0.381933728,0.280906967,-0.025456145,0.300317612,0.802417725,0.804640995,0.792068393,0.803892561,-0.512441943,0.003200209,0.797301864,-0.260193887,-0.432558543,-0.080173755,0.808458658,0.800091095,-0.297073091,-0.793912902,-0.421830575,-0.320741708,-0.789421893
LOC100650419,-0.137338373,0.54335568,0.470007596,0.93383423,0.935322022,-0.920530384,0.310249233,0.942431797,0.182072048,-0.092004323,0.375279794,0.9436988,0.039906176,-0.870094685,0.950345572,-0.944107031,0.182423074,0.39572678,0.906111711,0.055007996,0.943460038,0.312294825,0.957309463,0.42860905,0.958926791,0.048127892,0.92239662,0.161438151,0.929787309,-0.071498451,0.925067152,0.944722562,0.949965228,-0.02644527,0.389607862,0.0463364,0.942232966,0.932812517,0.941713043,-0.055484333,0.925978383,0.918978223,0.895520082,0.256363241,-0.938536518,0.29293588,-0.899391253,-0.922546083,0.905744675,0.439163704,0.919907321,0.95682776,0.897241914,-0.796478507,0.974093633,0.218034447,0.961651654,0.266226284,0.088471125,0.944803202,0.892035592,0.501335156,0.945106837,0.163819493,0.88321184,-0.888974412,-0.945011759,0.892130909,-0.965332916,0.91791258,-0.817402831,0.890048077,0.883957659,-0.158363461,-0.231930016,-0.038075142,0.728832651,0.572229968,-0.926865718,0.373653667,-0.394859413,-0.050367626,-0.464938933,-0.976357803,-0.96524681,-0.958642005,-0.954535076,0.728934153,0.16488508,-0.970102815,0.463413355,0.644769716,0.259959393,-0.975219792,-0.946521065,0.479618919,0.963757421,0.367362854,0.244059348,0.939269978
LOC100650528,0.787545615,0.838041468,0.85396918,0.170724235,0.121643845,0.008653793,0.874872454,0.332788774,0.777572095,0.82491225,0.830531417,0.295633753,0.823045957,-0.052866047,0.312552579,-0.085040188,0.805106033,0.858229225,-0.08241201,-0.771191921,0.217082779,0.859571943,0.097176475,0.866986996,0.293115648,0.842889872,0.170678747,0.853529927,0.146029337,0.821413153,-0.042343806,0.011221976,0.240914584,0.826274746,0.817306914,0.846130283,0.115973565,0.311608573,0.067409947,0.829953961,0.163508882,0.137294259,-0.130481108,0.871274893,-0.23738306,0.860083371,-0.055948541,-0.042524075,0.273770243,0.831886069,-0.031283182,0.196030135,0.137317488,-0.048248346,0.218034447,0.828533113,0.143157111,0.844963261,0.861536607,0.154232338,0.138533637,0.868791555,0.15974361,-0.74084006,0.107489411,-0.266540884,-0.172870549,0.146669987,-0.219841868,0.04223437,0.105684308,-0.05539055,0.354615841,0.815496131,-0.785227797,0.796159268,0.63738607,0.701593103,-0.101750436,-0.374569416,-0.339962843,-0.41088214,-0.582861791,-0.194028018,-0.123730353,-0.165259821,-0.073299622,0.664345555,0.864551176,-0.192636341,0.815643713,0.711860939,0.852039101,-0.151968775,-0.05500766,0.677581549,0.180425738,-0.646065267,-0.672055317,0.081809846
LOC100650563,-0.211241459,0.470176522,0.394774703,0.92544752,0.931484982,-0.928623245,0.231818002,0.919129004,0.111621571,-0.169003109,0.301463449,0.923841331,-0.035875018,-0.872099964,0.928976477,-0.943723897,0.10942964,0.319511534,0.920909893,0.1267468,0.930863359,0.235294457,0.955908824,0.35184458,0.939422783,-0.029422899,0.913923502,0.083801281,0.923651783,-0.148011263,0.936310873,0.951169403,0.935216639,-0.10305065,0.317127742,-0.031528186,0.938974941,0.9113918,0.942941003,-0.132659943,0.918196555,0.913564693,0.914678737,0.177837732,-0.924023906,0.215734859,-0.901343627,-0.925923099,0.887607982,0.36572822,0.930087518,0.946283474,0.891654035,-0.798327518,0.961651654,0.143157111,0.956034129,0.190211639,0.009515903,0.938028202,0.886294023,0.42498,0.93782468,0.23361406,0.880270659,-0.871373272,-0.936515156,0.885637823,-0.952654421,0.921279674,-0.833649947,0.902220643,0.858173524,-0.235017369,-0.161166697,-0.111988235,0.675675139,0.511895332,-0.924800994,0.411245887,-0.366555269,-0.012777234,-0.414731984,-0.966153352,-0.96145393,-0.950957059,-0.955320068,0.67328482,0.086256513,-0.959977482,0.391671723,0.584060417,0.18324088,-0.968895047,-0.948933809,0.420770652,0.954710788,0.430007253,0.308129889,0.939147195
LOC100650718,0.786673271,0.870108207,0.882641228,0.216647115,0.167282706,-0.035334219,0.896050783,0.380296004,0.79191249,0.826479738,0.854500775,0.342932707,0.830912323,-0.094885776,0.360292053,-0.130834527,0.819662499,0.883377504,-0.039647801,-0.774141019,0.263801803,0.880737425,0.143690433,0.893772192,0.341125092,0.851293295,0.216053967,0.867432654,0.19157983,0.823936596,0.001617479,0.056511519,0.288117384,0.830989328,0.84186621,0.854471429,0.161902101,0.358502197,0.112962129,0.833305549,0.20900361,0.18226428,-0.08857164,0.88984855,-0.284013397,0.880326161,-0.099392524,-0.08697894,0.319094722,0.858922303,0.012511236,0.243236485,0.181247517,-0.08671186,0.266226284,0.844963261,0.190211639,0.863818471,0.872005551,0.200560763,0.182223327,0.899070013,0.206126452,-0.738362473,0.150532173,-0.311010525,-0.219343846,0.190423124,-0.267627555,0.086465409,0.067333564,-0.013199477,0.399482847,0.813819951,-0.802009479,0.800099362,0.676876316,0.734054047,-0.146840656,-0.359399673,-0.361318714,-0.416266128,-0.609329173,-0.24215446,-0.170816322,-0.212330292,-0.119508009,0.704035775,0.878698616,-0.240453388,0.843722826,0.74786748,0.870645629,-0.199736359,-0.100700162,0.705436945,0.227850762,-0.633161486,-0.665240146,0.127349336
LOC100650881,0.870882958,0.822739924,0.850995706,0.043470261,-0.00973737,0.148165566,0.897654094,0.217125578,0.811946601,0.904384234,0.839979912,0.176824917,0.882476335,0.07414755,0.194086738,0.050576599,0.841617098,0.866796673,-0.225614576,-0.840812714,0.092063582,0.880828395,-0.039466272,0.871291942,0.171810065,0.902658334,0.045146042,0.897056357,0.017421936,0.897514433,-0.185218788,-0.130357658,0.116809453,0.895968226,0.823543006,0.906426594,-0.016900778,0.195711796,-0.069247762,0.904319344,0.03686587,0.009622345,-0.275908819,0.901896911,-0.114720647,0.884299982,0.075238102,0.093222021,0.158946618,0.831808062,-0.172500479,0.067320869,0.012925437,0.068030519,0.088471125,0.861536607,0.009515903,0.872005551,0.916703761,0.024012717,0.01502345,0.862272299,0.029916455,-0.824456952,-0.017158715,-0.153671477,-0.044101585,0.023792428,-0.091743462,-0.092835993,0.23735945,-0.194021842,0.249506717,0.904226854,-0.812692088,0.865211849,0.578156954,0.671086711,0.02993742,-0.460705226,-0.307448588,-0.435959604,-0.559094272,-0.062214251,0.011997849,-0.033830099,0.06482341,0.607244949,0.90843419,-0.061655213,0.810617067,0.671231448,0.88058916,-0.016982082,0.083361368,0.659132275,0.049430562,-0.752841703,-0.762303287,-0.053334351
LOC100650895,-0.193285371,0.474419373,0.400902096,0.908566186,0.913637058,-0.908613269,0.241787547,0.905148116,0.122501766,-0.151312873,0.309186759,0.909125677,-0.021064101,-0.854348674,0.914439672,-0.924989629,0.120826528,0.32732142,0.899806366,0.11087701,0.9146572,0.244928572,0.937121013,0.359112328,0.924330891,-0.014411391,0.89728788,0.096572589,0.906387491,-0.130829726,0.915561615,0.931016327,0.919324008,-0.086747822,0.32429036,-0.016416358,0.920870063,0.897215006,0.923922656,-0.115661024,0.901347197,0.896367108,0.892888287,0.188900475,-0.908310418,0.22579606,-0.883019441,-0.906844122,0.873294267,0.372100086,0.909660099,0.929388274,0.874925493,-0.782075355,0.944803202,0.154232338,0.938028202,0.200560763,0.024012717,0.920596381,0.869700877,0.430714247,0.92049125,0.215976379,0.863276642,-0.857283447,-0.91943372,0.869197543,-0.936029251,0.902295071,-0.814015729,0.881977926,0.845868846,-0.21607582,-0.171117801,-0.096008099,0.67209881,0.512917649,-0.906756593,0.396058495,-0.364515788,-0.0195148,-0.415806622,-0.948798993,-0.943000602,-0.933436864,-0.93613744,0.670219625,0.09916336,-0.942731472,0.397211541,0.583714395,0.193859837,-0.950764392,-0.929575662,0.423332326,0.93736908,0.409786056,0.290072059,0.920455698
LOC100650995,-0.189925412,0.441413347,0.371708141,0.858170417,0.863407058,-0.859817674,0.220965353,0.853488184,0.10896513,-0.150544414,0.285135443,0.857583771,-0.027284849,-0.80792222,0.862460768,-0.874476037,0.10713399,0.302047193,0.852143496,0.111803554,0.863519599,0.224074134,0.885846458,0.332049869,0.871993619,-0.02116728,0.847499159,0.083751975,0.856329554,-0.13113176,0.866693293,0.880838119,0.867722455,-0.089464392,0.299544802,-0.023093354,0.870301673,0.846171025,0.873623978,-0.11685527,0.851404194,0.846926198,0.846027018,0.170955139,-0.857332823,0.205966161,-0.835023289,-0.857686423,0.823875023,0.344652655,0.861010386,0.877646413,0.826637687,-0.739577631,0.892035592,0.138533637,0.886294023,0.182223327,0.01502345,0.869700877,0.82168323,0.399784306,0.869552159,0.210978601,0.815881918,-0.808789994,-0.868434225,0.821134272,-0.883717429,0.853384647,-0.771175339,0.835032589,0.797202435,-0.21173973,-0.154897781,-0.097957497,0.630252727,0.479059998,-0.857074426,0.37810182,-0.341871541,-0.014793978,-0.388233266,-0.896030948,-0.891172539,-0.881752162,-0.885129125,0.628233743,0.08610492,-0.890302224,0.368558526,0.545956956,0.175819612,-0.898266422,-0.87908373,0.394507872,0.885337365,0.393516758,0.28047421,0.870214842
LOC100651026,0.723304214,0.974794709,0.968429736,0.443453356,0.396272973,-0.265444208,0.941187095,0.603263098,0.808645637,0.773047321,0.917508148,0.567588285,0.810477419,-0.310133548,0.585982009,-0.363369621,0.835466394,0.950466091,0.189586908,-0.731927922,0.491298812,0.92694945,0.379073011,0.968745682,0.569675004,0.832177891,0.440006738,0.876209734,0.418287874,0.775752252,0.234104208,0.29192651,0.516358119,0.793871983,0.908938679,0.834789143,0.392826948,0.57985027,0.345550733,0.788803354,0.434115287,0.406596673,0.13979438,0.92166626,-0.509531629,0.921686758,-0.321839705,-0.315702011,0.535083338,0.937826875,0.243301437,0.474847968,0.400153057,-0.283753495,0.501335156,0.868791555,0.42498,0.899070013,0.862272299,0.430714247,0.399784306,0.992131348,0.43615219,-0.670107903,0.367037016,-0.523079803,-0.448861048,0.407707407,-0.500482754,0.314042526,-0.140616391,0.211027342,0.60704703,0.744170173,-0.830905845,0.761191093,0.835273686,0.850987679,-0.374454691,-0.252291619,-0.44733132,-0.413664671,-0.703864899,-0.478715135,-0.407199602,-0.445531066,-0.355079839,0.861462819,0.887929112,-0.475504038,0.929280657,0.882529871,0.904071454,-0.43756628,-0.334947024,0.800139034,0.461768383,-0.517596951,-0.579495789,0.358796267
LOC100651065,-0.187615707,0.479590087,0.406275751,0.908589907,0.913316286,-0.907401389,0.247506966,0.906292457,0.127702262,-0.145439059,0.314515287,0.910009054,-0.015368319,-0.853629354,0.915432845,-0.924402337,0.1262188,0.33281773,0.898097615,0.105424497,0.914992509,0.250538619,0.936601931,0.364628645,0.92517764,-0.008587363,0.89732559,0.102329158,0.906243878,-0.125005989,0.91410887,0.929912939,0.919817551,-0.080946502,0.329508645,-0.010567467,0.920501062,0.898223521,0.923215282,-0.109797695,0.901330374,0.896176036,0.890857214,0.194662184,-0.908793603,0.231433893,-0.882284993,-0.905986995,0.874072489,0.37735816,0.908291022,0.929559893,0.874761772,-0.781415883,0.945106837,0.15974361,0.93782468,0.206126452,0.029916455,0.92049125,0.869552159,0.43615219,0.920424214,0.210599643,0.862922241,-0.858032179,-0.919458442,0.869105506,-0.936356462,0.901441717,-0.812255477,0.880477905,0.847238706,-0.210184733,-0.176309376,-0.090402469,0.675636737,0.517099696,-0.906307523,0.392976225,-0.366395156,-0.022320173,-0.419294011,-0.948932206,-0.942656964,-0.933391406,-0.935455143,0.67394563,0.104992558,-0.942862794,0.402325894,0.587877384,0.199482762,-0.950605412,-0.928775694,0.427462593,0.937423096,0.404816337,0.285075141,0.919851906
LOC100651170,-0.839052228,-0.622999778,-0.667588481,0.195238522,0.24476136,-0.368898745,-0.750957114,0.037000556,-0.7040989,-0.858569936,-0.68129128,0.074545591,-0.805082914,-0.287815069,0.060276326,-0.284698936,-0.731417011,-0.700907803,0.43680376,0.79052334,0.152779325,-0.734899608,0.277764285,-0.696771431,0.083016327,-0.821652546,0.190807523,-0.787915849,0.218279213,-0.847055389,0.404268337,0.358547738,0.131561366,-0.834270587,-0.662496853,-0.825584864,0.253120234,0.054355699,0.301342008,-0.84930439,0.199358762,0.222759033,0.480590642,-0.768459259,-0.130609954,-0.742986124,-0.296207206,-0.318655572,0.081492638,-0.657639714,0.391219813,0.179003738,0.214228892,-0.263608319,0.163819493,-0.74084006,0.23361406,-0.738362473,-0.824456952,0.215976379,0.210978601,-0.670107903,0.210599643,0.802843701,0.238481013,-0.082137992,-0.197472893,0.202902736,-0.158588524,0.31713103,-0.425291603,0.403572433,-0.007649451,-0.875151737,0.692219789,-0.808792513,-0.350325605,-0.475639579,-0.261288533,0.51973975,0.184457447,0.389999052,0.39923722,-0.188643659,-0.254392514,-0.210396431,-0.300487295,-0.377168556,-0.797556668,-0.187583344,-0.631953005,-0.457488152,-0.747870838,-0.230137688,-0.315590685,-0.487941786,0.197275751,0.788000051,0.765658543,0.286026989
LOC100651175,-0.219187958,0.409782464,0.339535803,0.851139174,0.858204523,-0.859483334,0.188127734,0.840408862,0.079846452,-0.181232382,0.253904495,0.845888724,-0.057997382,-0.805330349,0.850130226,-0.870631858,0.076988567,0.269769049,0.854569234,0.140515173,0.854753189,0.191805475,0.881540402,0.299421758,0.860381582,-0.052625483,0.840477775,0.051816232,0.850221852,-0.161703913,0.867611716,0.879745524,0.858062927,-0.120249943,0.268796653,-0.054671085,0.865305601,0.833888189,0.870438782,-0.147757262,0.844647553,0.841151864,0.850252383,0.138290098,-0.84781311,0.173692251,-0.832295591,-0.855442678,0.81302216,0.313325612,0.861520139,0.869655328,0.820877999,-0.737210451,0.88321184,0.107489411,0.880270659,0.150532173,-0.017158715,0.863276642,0.815881918,0.367037016,0.862922241,0.238481013,0.811244266,-0.798218617,-0.861314988,0.815029561,-0.874832547,0.851155009,-0.774532003,0.836462401,0.783351107,-0.242029296,-0.125458107,-0.127612011,0.605970126,0.452495453,-0.852619575,0.391799508,-0.328915553,0.000560103,-0.366171725,-0.888100566,-0.88587086,-0.874906933,-0.881715204,0.60294599,0.053755833,-0.88242819,0.337819709,0.518957844,0.143869136,-0.891904867,-0.876357473,0.368904598,0.877923084,0.417340598,0.305354986,0.866494545
LOC100651473,0.054437683,-0.557949197,-0.493813029,-0.848914631,-0.845991038,0.82148929,-0.352924298,-0.870636104,-0.230002967,0.010706662,-0.407169216,-0.86854856,-0.106957152,0.781769281,-0.875951526,0.850666523,-0.232702163,-0.427832789,-0.802219486,0.017684769,-0.861529318,-0.353425769,-0.863510779,-0.457962804,-0.881932376,-0.116020336,-0.838694351,-0.218153585,-0.843160162,-0.007306482,-0.822622597,-0.844820421,-0.869404788,-0.047970256,-0.418821554,-0.114700896,-0.851672758,-0.860208802,-0.847000602,-0.022350675,-0.841272439,-0.832748393,-0.788593897,-0.304480373,0.858890414,-0.336178223,0.808204735,0.827724016,-0.832752712,-0.464349179,-0.818972053,-0.871645591,-0.81333503,0.715613507,-0.888974412,-0.266540884,-0.871373272,-0.311010525,-0.153671477,-0.857283447,-0.808789994,-0.523079803,-0.858032179,-0.082137992,-0.798218617,0.817146743,0.859084625,-0.8095801,0.881305739,-0.823560162,0.720966251,-0.790212324,-0.820296834,0.070796034,0.275200581,-0.034972859,-0.706235935,-0.571917943,0.836714026,-0.301301913,0.382153342,0.080590022,0.465795741,0.888916806,0.872901336,0.870600052,0.858963844,-0.708662477,-0.222187387,0.883209125,-0.484602226,-0.637601775,-0.306025873,0.884256126,0.850220654,-0.487115148,-0.876483297,-0.272159315,-0.15976988,-0.846066065
LOC100651572,0.173803918,-0.491617717,-0.418855967,-0.907852944,-0.911745943,0.90369117,-0.261058248,-0.908255023,-0.140109115,0.131172706,-0.327067069,-0.911340186,0.001644195,0.851151802,-0.917023536,0.922180748,-0.139088586,-0.345757396,-0.893199475,-0.092207255,-0.914999998,-0.263823975,-0.93453387,-0.377588669,-0.926407348,-0.005439545,-0.896632146,-0.116096748,-0.905106166,0.11087804,-0.909812986,-0.926444203,-0.920201716,0.06691102,-0.341781949,-0.00352102,-0.918808344,-0.899866181,-0.920705672,0.095587733,-0.900502159,-0.894932881,-0.885189517,-0.208361448,0.90916247,-0.244802831,0.879745984,0.903131959,-0.875181906,-0.389685426,-0.904201627,-0.929160621,-0.873603172,0.779145508,-0.945011759,-0.172870549,-0.936515156,-0.219343846,-0.044101585,-0.91943372,-0.868434225,-0.448861048,-0.919458442,-0.197472893,-0.861314988,0.859084625,0.918714392,-0.868124402,0.936325783,-0.898599738,0.807308387,-0.876097614,-0.849795744,0.195820218,0.188652274,0.076829779,-0.683562641,-0.526714659,0.904434469,-0.385213248,0.370598895,0.029053663,0.427322295,0.948423552,0.941005935,0.932466243,0.932995201,-0.682325746,-0.118932647,0.942354893,-0.414285378,-0.597384616,-0.212843737,0.949391939,0.926038332,-0.437031251,-0.936733862,-0.392499611,-0.272797587,-0.917594574
LOC100651879,-0.181422559,0.44892264,0.379546891,0.857863201,0.862585719,-0.857673277,0.229378184,0.854848463,0.116651361,-0.141753839,0.292941668,0.858554533,-0.018808081,-0.806530645,0.863592779,-0.873254142,0.115105997,0.310096051,0.84926364,0.103654636,0.863673377,0.23232316,0.884721407,0.34011649,0.872904189,-0.012502334,0.847216995,0.092274784,0.855774358,-0.122423365,0.864188143,0.878846589,0.868109744,-0.080805944,0.307181418,-0.014390687,0.869405898,0.847332339,0.872223939,-0.108093725,0.851039416,0.846304215,0.842670522,0.179450784,-0.857708862,0.214263713,-0.833598415,-0.856070159,0.824702943,0.35233041,0.858631864,0.877551253,0.826064454,-0.738302286,0.892130909,0.146669987,0.885637823,0.190423124,0.023792428,0.869197543,0.821134272,0.407707407,0.869105506,0.202902736,0.815029561,-0.8095801,-0.868124402,0.820669781,-0.883851108,0.851775709,-0.768251248,0.832469807,0.798920374,-0.202899061,-0.162552421,-0.089586521,0.635259779,0.485084771,-0.856064919,0.373369622,-0.344528493,-0.018957817,-0.393261786,-0.895871366,-0.890306132,-0.881332712,-0.883761767,0.633521148,0.09473474,-0.890142118,0.376013121,0.551926705,0.184107036,-0.89767165,-0.877543884,0.400489424,0.885064338,0.385973015,0.27293515,0.868970122
LOC100651887,0.13214849,-0.541931288,-0.469399198,-0.9252505,-0.926486101,0.91121378,-0.311351501,-0.934544685,-0.183995518,0.087090613,-0.375512551,-0.935619356,-0.043481805,0.861583564,-0.942280926,0.935005695,-0.184476076,-0.395887385,-0.896583915,-0.050726666,-0.93500337,-0.313302536,-0.94813376,-0.428480677,-0.950681748,-0.051716588,-0.913927909,-0.163936615,-0.921125006,0.066808258,-0.915542017,-0.935258267,-0.941558194,0.022185514,-0.389632344,-0.049958806,-0.93330001,-0.924919962,-0.932550622,0.050914213,-0.917438934,-0.910382611,-0.885866689,-0.257991049,0.930227567,-0.294141113,0.890599852,0.913456507,-0.897941973,-0.438759348,-0.910487628,-0.948134661,-0.888865418,0.788686787,-0.965332916,-0.219841868,-0.952654421,-0.267627555,-0.091743462,-0.936029251,-0.883717429,-0.500482754,-0.936356462,-0.158588524,-0.874832547,0.881305739,0.936325783,-0.883851108,0.956669203,-0.908868289,0.808656347,-0.880812722,-0.87676519,0.152826658,0.233388142,0.033843754,-0.724569742,-0.569855212,0.918018856,-0.36807867,0.392524025,0.051845903,0.463071368,0.967458253,0.956119466,0.949781916,0.945271931,-0.724800514,-0.167402078,0.961259561,-0.462686174,-0.641713711,-0.261458003,0.96612844,0.937250262,-0.478061218,-0.954919087,-0.360539127,-0.238352354,-0.930201765
LOC100651902,-0.300713527,0.362045503,0.286156745,0.887992438,0.899738387,-0.912382664,0.123751025,0.862571174,0.017328985,-0.263692101,0.197360157,0.871602323,-0.132818067,-0.849614363,0.874635478,-0.916090785,0.011912391,0.2117878,0.913560179,0.215850482,0.887809629,0.12897742,0.926609827,0.242481005,0.88719269,-0.128839332,0.876688094,-0.018982321,0.889158813,-0.242675599,0.923922855,0.932152407,0.889255603,-0.199127553,0.214301563,-0.131289774,0.907761551,0.857489727,0.917413328,-0.22862263,0.881732012,0.88029523,0.913145696,0.071201124,-0.878689813,0.109720861,-0.877948695,-0.903663225,0.838635628,0.260269327,0.916503469,0.905439785,0.858789225,-0.777761289,0.91791258,0.04223437,0.921279674,0.086465409,-0.092835993,0.902295071,0.853384647,0.314042526,0.901441717,0.31713103,0.851155009,-0.823560162,-0.898599738,0.851775709,-0.908868289,0.899140498,-0.830682756,0.892013795,0.800160497,-0.32736217,-0.06504493,-0.204327371,0.58752003,0.419170846,-0.895537964,0.448021656,-0.319421218,0.036189402,-0.337895242,-0.925177644,-0.928902638,-0.913675711,-0.928863722,0.581976864,-0.01787982,-0.919281656,0.287656717,0.488776363,0.078785098,-0.932856426,-0.924765567,0.332588224,0.915561023,0.498632544,0.382103697,0.911982288
